product_id,product_name,category,sub_category
P1256,Fiction Impedit,Books,Fiction
P78,Action Figure Amet,Toys,Action Figure
P3144,Sugar Aspernatur,Groceries,Sugar
P3270,Table Quae,Furniture,Table
P742,Comics Quasi,Books,Comics
P2750,Rice Voluptatem,Groceries,Rice
P143,Action Figure Sunt,Toys,Action Figure
P512,Camera Magni,Electronics,Camera
P167,Bed Commodi,Furniture,Bed
P58,Accessories Rem,Clothing,Accessories
P3688,Women's Wear Doloremque,Clothing,Women's Wear
P1705,Lamp Commodi,Home Decor,Lamp
P2947,Smartwatch Odit,Electronics,Smartwatch
P3749,Women's Wear Suscipit,Clothing,Women's Wear
P1067,Dumbbells A,Sports,Dumbbells
P3770,Yoga Mat Consectetur,Sports,Yoga Mat
P148,Action Figure Velit,Toys,Action Figure
P261,Biography Ex,Books,Biography
P578,Chair Magnam,Furniture,Chair
P2864,Shoes Natus,Clothing,Shoes
P2746,Rice Vel,Groceries,Rice
P3581,Wall Art Quis,Home Decor,Wall Art
P497,Camera Explicabo,Electronics,Camera
P2391,Perfume Accusamus,Beauty,Perfume
P3447,Vase Aut,Home Decor,Vase
P2808,Shampoo Quisquam,Beauty,Shampoo
P629,Clock Culpa,Home Decor,Clock
P3005,Sofa Facilis,Furniture,Sofa
P1815,Laptop Modi,Electronics,Laptop
P2206,Mobile Quam,Electronics,Mobile
P2851,Shoes Facere,Clothing,Shoes
P2001,Microwave Architecto,Kitchen,Microwave
P520,Camera Officia,Electronics,Camera
P1408,Foundation Dolorum,Beauty,Foundation
P1288,Fiction Quos,Books,Fiction
P1927,Men's Wear Consectetur,Clothing,Men's Wear
P3528,Wall Art Asperiores,Home Decor,Wall Art
P125,Action Figure Occaecati,Toys,Action Figure
P144,Action Figure Suscipit,Toys,Action Figure
P2835,Shoes Cum,Clothing,Shoes
P2591,RC Car Quisquam,Toys,RC Car
P3155,Sugar Doloribus,Groceries,Sugar
P3174,Sugar Libero,Groceries,Sugar
P3791,Yoga Mat Eveniet,Sports,Yoga Mat
P3604,Wheat Alias,Groceries,Wheat
P674,Clock Quidem,Home Decor,Clock
P2676,Refrigerator Velit,Kitchen,Refrigerator
P277,Biography Molestias,Books,Biography
P3679,Women's Wear Corrupti,Clothing,Women's Wear
P39,Accessories Mollitia,Clothing,Accessories
P3490,Vase Nisi,Home Decor,Vase
P1514,Headphones Quidem,Electronics,Headphones
P2398,Perfume Commodi,Beauty,Perfume
P3798,Yoga Mat Id,Sports,Yoga Mat
P3822,Yoga Mat Quod,Sports,Yoga Mat
P880,Cricket Bat Eum,Sports,Cricket Bat
P103,Action Figure Expedita,Toys,Action Figure
P860,Cricket Bat Aut,Sports,Cricket Bat
P999,Cushion Voluptates,Home Decor,Cushion
P2052,Microwave Quaerat,Kitchen,Microwave
P1229,Fiction Animi,Books,Fiction
P552,Chair Aliquid,Furniture,Chair
P692,Comics Aspernatur,Books,Comics
P1197,Face Cream Porro,Beauty,Face Cream
P3284,Table Voluptates,Furniture,Table
P1562,Juicer Expedita,Kitchen,Juicer
P2993,Sofa Dolore,Furniture,Sofa
P2214,Mobile Sapiente,Electronics,Mobile
P647,Clock Illum,Home Decor,Clock
P2060,Microwave Recusandae,Kitchen,Microwave
P1817,Laptop Nihil,Electronics,Laptop
P3685,Women's Wear Dignissimos,Clothing,Women's Wear
P3150,Sugar Dignissimos,Groceries,Sugar
P2782,Shampoo Id,Beauty,Shampoo
P600,Chair Quisquam,Furniture,Chair
P2153,Mobile Aliquam,Electronics,Mobile
P1649,Kids Wear Incidunt,Clothing,Kids Wear
P1344,Football Laboriosam,Sports,Football
P2433,Perfume Non,Beauty,Perfume
P3012,Sofa Iste,Furniture,Sofa
P3805,Yoga Mat Mollitia,Sports,Yoga Mat
P1017,Doll Ducimus,Toys,Doll
P3125,Spices Quis,Groceries,Spices
P1594,Juicer Provident,Kitchen,Juicer
P2043,Microwave Odit,Kitchen,Microwave
P3104,Spices Maxime,Groceries,Spices
P2361,Oil Officia,Groceries,Oil
P1723,Lamp Fuga,Home Decor,Lamp
P686,Clock Voluptatum,Home Decor,Clock
P1240,Fiction Dolore,Books,Fiction
P2939,Smartwatch Mollitia,Electronics,Smartwatch
P1675,Kids Wear Quia,Clothing,Kids Wear
P342,Board Game Est,Toys,Board Game
P640,Clock Et,Home Decor,Clock
P186,Bed Hic,Furniture,Bed
P2665,Refrigerator Rem,Kitchen,Refrigerator
P2932,Smartwatch Inventore,Electronics,Smartwatch
P3157,Sugar Error,Groceries,Sugar
P3153,Sugar Dolorem,Groceries,Sugar
P2344,Oil Illum,Groceries,Oil
P3142,Sugar Aperiam,Groceries,Sugar
P694,Comics Aut,Books,Comics
P1276,Fiction Officia,Books,Fiction
P360,Board Game Nostrum,Toys,Board Game
P2346,Oil Iste,Groceries,Oil
P3407,Textbook Mollitia,Books,Textbook
P1474,Headphones Autem,Electronics,Headphones
P1406,Foundation Dolores,Beauty,Foundation
P1835,Laptop Sapiente,Electronics,Laptop
P2877,Shoes Quas,Clothing,Shoes
P27,Accessories Fuga,Clothing,Accessories
P2221,Mobile Voluptatibus,Electronics,Mobile
P217,Bed Quos,Furniture,Bed
P1749,Lamp Provident,Home Decor,Lamp
P3313,Tennis Racket Eum,Sports,Tennis Racket
P3391,Textbook Est,Books,Textbook
P1265,Fiction Maxime,Books,Fiction
P1692,Kids Wear Vero,Clothing,Kids Wear
P3564,Wall Art Maxime,Home Decor,Wall Art
P1236,Fiction Corporis,Books,Fiction
P3285,Table Voluptatibus,Furniture,Table
P3163,Sugar Facilis,Groceries,Sugar
P2350,Oil Magnam,Groceries,Oil
P3117,Spices Perspiciatis,Groceries,Spices
P844,Cookware Set Sunt,Kitchen,Cookware Set
P1316,Football Dignissimos,Sports,Football
P448,Cabinet Perspiciatis,Furniture,Cabinet
P2941,Smartwatch Nemo,Electronics,Smartwatch
P1253,Fiction Hic,Books,Fiction
P559,Chair Blanditiis,Furniture,Chair
P802,Cookware Set Ipsa,Kitchen,Cookware Set
P1537,Juicer At,Kitchen,Juicer
P2728,Rice Optio,Groceries,Rice
P2296,Non-Fiction Sed,Books,Non-Fiction
P160,Bed Amet,Furniture,Bed
P3082,Spices Ea,Groceries,Spices
P62,Accessories Sequi,Clothing,Accessories
P2598,RC Car Unde,Toys,RC Car
P912,Cricket Bat Quia,Sports,Cricket Bat
P1911,Lipstick Totam,Beauty,Lipstick
P971,Cushion Nesciunt,Home Decor,Cushion
P2449,Perfume Saepe,Beauty,Perfume
P3565,Wall Art Minus,Home Decor,Wall Art
P1051,Doll Quis,Toys,Doll
P2543,RC Car Dicta,Toys,RC Car
P2702,Rice Error,Groceries,Rice
P1636,Kids Wear Eaque,Clothing,Kids Wear
P2730,Rice Possimus,Groceries,Rice
P2855,Shoes Impedit,Clothing,Shoes
P2036,Microwave Mollitia,Kitchen,Microwave
P3622,Wheat Ea,Groceries,Wheat
P3065,Spices Ab,Groceries,Spices
P3535,Wall Art Culpa,Home Decor,Wall Art
P3696,Women's Wear Eum,Clothing,Women's Wear
P843,Cookware Set Similique,Kitchen,Cookware Set
P366,Board Game Perferendis,Toys,Board Game
P1753,Lamp Qui,Home Decor,Lamp
P434,Cabinet Maxime,Furniture,Cabinet
P837,Cookware Set Quos,Kitchen,Cookware Set
P2223,Non-Fiction Ab,Books,Non-Fiction
P2765,Shampoo Dignissimos,Beauty,Shampoo
P3319,Tennis Racket Fugit,Sports,Tennis Racket
P3385,Textbook Dicta,Books,Textbook
P774,Cookware Set Consequuntur,Kitchen,Cookware Set
P2073,Mixer Grinder Ab,Kitchen,Mixer Grinder
P1245,Fiction Eligendi,Books,Fiction
P3683,Women's Wear Deleniti,Clothing,Women's Wear
P2146,Mixer Grinder Vero,Kitchen,Mixer Grinder
P508,Camera Laborum,Electronics,Camera
P671,Clock Quasi,Home Decor,Clock
P1297,Fiction Totam,Books,Fiction
P65,Accessories Soluta,Clothing,Accessories
P2862,Shoes Molestias,Clothing,Shoes
P2920,Smartwatch Delectus,Electronics,Smartwatch
P224,Bed Sed,Furniture,Bed
P2201,Mobile Occaecati,Electronics,Mobile
P2853,Shoes Harum,Clothing,Shoes
P2763,Shampoo Delectus,Beauty,Shampoo
P1906,Lipstick Saepe,Beauty,Lipstick
P1244,Fiction Eius,Books,Fiction
P1137,Dumbbells Velit,Sports,Dumbbells
P803,Cookware Set Ipsam,Kitchen,Cookware Set
P46,Accessories Optio,Clothing,Accessories
P194,Bed Itaque,Furniture,Bed
P1182,Face Cream Maiores,Beauty,Face Cream
P433,Cabinet Magni,Furniture,Cabinet
P1869,Lipstick Doloribus,Beauty,Lipstick
P2330,Oil Ea,Groceries,Oil
P2775,Shampoo Et,Beauty,Shampoo
P1977,Men's Wear Quibusdam,Clothing,Men's Wear
P2759,Shampoo Consectetur,Beauty,Shampoo
P3482,Vase Minima,Home Decor,Vase
P1582,Juicer Modi,Kitchen,Juicer
P1133,Dumbbells Totam,Sports,Dumbbells
P3533,Wall Art Consequatur,Home Decor,Wall Art
P16,Accessories Dolore,Clothing,Accessories
P1665,Kids Wear Nesciunt,Clothing,Kids Wear
P911,Cricket Bat Quasi,Sports,Cricket Bat
P2515,Puzzle Sint,Toys,Puzzle
P1078,Dumbbells Culpa,Sports,Dumbbells
P3439,Textbook Voluptatibus,Books,Textbook
P2329,Oil Dolorum,Groceries,Oil
P2466,Puzzle Autem,Toys,Puzzle
P936,Cushion Delectus,Home Decor,Cushion
P50,Accessories Possimus,Clothing,Accessories
P1689,Kids Wear Temporibus,Clothing,Kids Wear
P2540,RC Car Cum,Toys,RC Car
P3192,Sugar Quia,Groceries,Sugar
P2772,Shampoo Eligendi,Beauty,Shampoo
P1370,Football Reiciendis,Sports,Football
P3603,Wheat Adipisci,Groceries,Wheat
P2057,Microwave Quisquam,Kitchen,Microwave
P2472,Puzzle Delectus,Toys,Puzzle
P3312,Tennis Racket Esse,Sports,Tennis Racket
P982,Cushion Quod,Home Decor,Cushion
P2495,Puzzle Minus,Toys,Puzzle
P7,Accessories Autem,Clothing,Accessories
P328,Board Game Assumenda,Toys,Board Game
P3095,Spices Harum,Groceries,Spices
P2469,Puzzle Consequuntur,Toys,Puzzle
P2850,Shoes Ex,Clothing,Shoes
P1212,Face Cream Sapiente,Beauty,Face Cream
P2748,Rice Vitae,Groceries,Rice
P730,Comics Necessitatibus,Books,Comics
P2813,Shampoo Soluta,Beauty,Shampoo
P406,Cabinet Corrupti,Furniture,Cabinet
P2229,Non-Fiction Animi,Books,Non-Fiction
P558,Chair Autem,Furniture,Chair
P2163,Mobile Commodi,Electronics,Mobile
P272,Biography Magnam,Books,Biography
P468,Cabinet Voluptatem,Furniture,Cabinet
P2293,Non-Fiction Repellat,Books,Non-Fiction
P1555,Juicer Eligendi,Kitchen,Juicer
P2607,Refrigerator Alias,Kitchen,Refrigerator
P1989,Men's Wear Sint,Clothing,Men's Wear
P378,Board Game Recusandae,Toys,Board Game
P1775,Lamp Vero,Home Decor,Lamp
P690,Comics Architecto,Books,Comics
P3491,Vase Nobis,Home Decor,Vase
P3116,Spices Perferendis,Groceries,Spices
P1353,Football Nobis,Sports,Football
P1696,Lamp Accusamus,Home Decor,Lamp
P3269,Table Provident,Furniture,Table
P150,Action Figure Vitae,Toys,Action Figure
P2121,Mixer Grinder Nostrum,Kitchen,Mixer Grinder
P208,Bed Occaecati,Furniture,Bed
P1270,Fiction Neque,Books,Fiction
P577,Chair Laboriosam,Furniture,Chair
P36,Accessories Magnam,Clothing,Accessories
P1996,Men's Wear Voluptatum,Clothing,Men's Wear
P3643,Wheat Nostrum,Groceries,Wheat
P142,Action Figure Sit,Toys,Action Figure
P1178,Face Cream Laborum,Beauty,Face Cream
P2021,Microwave Excepturi,Kitchen,Microwave
P1023,Doll Eum,Toys,Doll
P1465,Foundation Voluptatem,Beauty,Foundation
P1310,Football Asperiores,Sports,Football
P509,Camera Laudantium,Electronics,Camera
P2126,Mixer Grinder Optio,Kitchen,Mixer Grinder
P383,Board Game Rerum,Toys,Board Game
P2139,Mixer Grinder Similique,Kitchen,Mixer Grinder
P1180,Face Cream Magnam,Beauty,Face Cream
P2099,Mixer Grinder Exercitationem,Kitchen,Mixer Grinder
P859,Cricket Bat At,Sports,Cricket Bat
P1248,Fiction Eveniet,Books,Fiction
P3664,Wheat Tenetur,Groceries,Wheat
P2791,Shampoo Magni,Beauty,Shampoo
P2722,Rice Neque,Groceries,Rice
P3019,Sofa Minus,Furniture,Sofa
P1300,Fiction Veritatis,Books,Fiction
P1044,Doll Nulla,Toys,Doll
