customer_id,recency,frequency,monetary,r_quartile,f_quartile,m_quartile,rfm_score,segment
C3620,26,1,28781.0,4,3,1,8,Loyal
C3621,643,1,41115.6,1,3,2,6,Potential Loyalist
C3622,456,1,89128.8,2,3,3,8,Loyal
C3623,688,1,86936.0,1,3,3,7,Potential Loyalist
C3624,372,1,80030.9,2,3,2,7,Potential Loyalist
C3625,84,1,352179.25,4,3,4,11,Champions
C3626,598,1,72531.2,1,3,2,6,Potential Loyalist
C3627,306,1,10131.2,3,3,1,7,Potential Loyalist
C3628,526,1,153416.7,2,3,3,8,Loyal
C3629,606,1,18325.5,1,3,1,5,At Risk
C363,490,1,135017.4,2,3,3,8,Loyal
C3630,405,1,97488.0,2,3,3,8,Loyal
C3631,498,1,202403.7,2,3,4,9,Loyal
C3632,553,1,68889.6,1,3,2,6,Potential Loyalist
C3633,271,1,158325.6,3,3,3,9,Loyal
C3634,486,1,32989.5,2,3,1,6,Potential Loyalist
C3635,364,1,76244.0,2,3,2,7,Potential Loyalist
C3636,495,1,100928.0,2,3,3,8,Loyal
C3637,61,1,140623.2,4,3,3,10,Champions
C3638,390,1,198553.8,2,3,4,9,Loyal
C3639,452,1,64669.0,2,3,2,7,Potential Loyalist
C364,233,1,94965.8,3,3,3,9,Loyal
C3640,497,1,121954.5,2,3,3,8,Loyal
C3641,604,1,72998.4,1,3,2,6,Potential Loyalist
C3642,565,1,155358.0,1,3,3,7,Potential Loyalist
C3643,377,1,63490.0,2,3,2,7,Potential Loyalist
C3644,608,1,62406.4,1,3,2,6,Potential Loyalist
C3645,675,1,260488.0,1,3,4,8,Loyal
C3646,532,1,41292.7,2,3,2,7,Potential Loyalist
C3647,120,1,70896.8,4,3,2,9,Loyal
C3648,687,1,327690.0,1,3,4,8,Loyal
C3649,424,1,46826.0,2,3,2,7,Potential Loyalist
C365,420,1,63559.2,2,3,2,7,Potential Loyalist
C3650,145,1,36498.05,4,3,1,8,Loyal
C3651,422,1,192332.25,2,3,4,9,Loyal
C3652,672,1,41168.0,1,3,2,6,Potential Loyalist
C3653,462,1,119370.0,2,3,3,8,Loyal
C3654,695,1,20009.85,1,3,1,5,At Risk
C3655,421,1,60129.0,2,3,2,7,Potential Loyalist
C3656,395,1,38343.5,2,3,1,6,Potential Loyalist
C3657,389,1,37990.75,2,3,1,6,Potential Loyalist
C3658,476,1,169059.2,2,3,4,9,Loyal
C3659,363,1,113792.0,2,3,3,8,Loyal
C366,720,1,292970.5,1,3,4,8,Loyal
C3660,554,1,186516.0,1,3,4,8,Loyal
C3661,5,1,313015.5,4,3,4,11,Champions
C3662,9,1,50100.0,4,3,2,9,Loyal
C3663,587,1,70320.9,1,3,2,6,Potential Loyalist
C3664,528,1,63545.4,2,3,2,7,Potential Loyalist
C3665,209,1,13461.3,3,3,1,7,Potential Loyalist
C3666,479,1,84283.2,2,3,2,7,Potential Loyalist
C3667,176,1,134728.0,4,3,3,10,Champions
C3668,425,1,206840.0,2,3,4,9,Loyal
C3669,522,1,54397.0,2,3,2,7,Potential Loyalist
C367,484,1,94159.6,2,3,3,8,Loyal
C3670,305,1,17459.1,3,3,1,7,Potential Loyalist
C3671,236,1,75321.0,3,3,2,8,Loyal
C3672,200,1,281188.6,3,3,4,10,Champions
C3673,440,1,103954.5,2,3,3,8,Loyal
C3674,49,1,12992.0,4,3,1,8,Loyal
C3675,391,1,16358.25,2,3,1,6,Potential Loyalist
C3676,126,1,112340.0,4,3,3,10,Champions
C3677,27,1,100569.6,4,3,3,10,Champions
C3678,535,1,118728.0,2,3,3,8,Loyal
C3679,575,1,109471.35,1,3,3,7,Potential Loyalist
C368,329,1,34451.2,3,3,1,7,Potential Loyalist
C3680,43,1,80724.5,4,3,2,9,Loyal
C3681,580,1,45770.4,1,3,2,6,Potential Loyalist
C3682,187,1,57535.8,3,3,2,8,Loyal
C3683,512,1,44387.2,2,3,2,7,Potential Loyalist
C3684,571,1,141571.75,1,3,3,7,Potential Loyalist
C3685,251,1,34807.5,3,3,1,7,Potential Loyalist
C3686,465,1,84675.2,2,3,2,7,Potential Loyalist
C3687,424,1,124659.0,2,3,3,8,Loyal
C3688,425,1,139236.0,2,3,3,8,Loyal
C3689,432,1,19231.8,2,3,1,6,Potential Loyalist
C369,54,1,43318.0,4,3,2,9,Loyal
C3690,321,1,58688.0,3,3,2,8,Loyal
C3691,350,1,172009.6,3,3,4,10,Champions
C3692,289,1,361695.0,3,3,4,10,Champions
C3693,559,1,159970.0,1,3,3,7,Potential Loyalist
C3694,715,1,136596.0,1,3,3,7,Potential Loyalist
C3695,484,1,114280.25,2,3,3,8,Loyal
C3696,272,1,170419.2,3,3,4,10,Champions
C3697,534,1,274876.8,2,3,4,9,Loyal
C3698,170,1,52946.4,4,3,2,9,Loyal
C3699,8,1,52824.0,4,3,2,9,Loyal
C37,721,1,79061.9,1,3,2,6,Potential Loyalist
C370,432,1,58116.0,2,3,2,7,Potential Loyalist
C3700,240,1,2672.0,3,3,1,7,Potential Loyalist
C3701,316,1,135071.8,3,3,3,9,Loyal
C3702,127,1,17443.7,4,3,1,8,Loyal
C3703,491,1,17202.0,2,3,1,6,Potential Loyalist
C3704,154,1,43440.1,4,3,2,9,Loyal
C3705,439,1,97909.8,2,3,3,8,Loyal
C3706,28,1,44731.25,4,3,2,9,Loyal
C3707,105,1,50314.5,4,3,2,9,Loyal
C3708,566,1,139448.0,1,3,3,7,Potential Loyalist
C3709,373,1,37080.0,2,3,1,6,Potential Loyalist
C371,694,1,41768.1,1,3,2,6,Potential Loyalist
C3710,381,1,115635.9,2,3,3,8,Loyal
C3711,433,1,36970.0,2,3,1,6,Potential Loyalist
C3712,48,1,10736.0,4,3,1,8,Loyal
C3713,87,1,35824.5,4,3,1,8,Loyal
C3714,592,1,310615.5,1,3,4,8,Loyal
C3715,80,1,259735.5,4,3,4,11,Champions
C3716,166,1,154824.0,4,3,3,10,Champions
C3717,201,1,55250.1,3,3,2,8,Loyal
C3718,399,1,77004.0,2,3,2,7,Potential Loyalist
C3719,649,1,94440.1,1,3,3,7,Potential Loyalist
C372,364,1,48225.6,2,3,2,7,Potential Loyalist
C3720,421,1,69712.8,2,3,2,7,Potential Loyalist
C3721,461,1,137560.0,2,3,3,8,Loyal
C3722,398,1,17898.4,2,3,1,6,Potential Loyalist
C3723,512,1,210627.0,2,3,4,9,Loyal
C3724,349,1,66693.55,3,3,2,8,Loyal
C3725,304,1,177063.3,3,3,4,10,Champions
C3726,313,1,319210.0,3,3,4,10,Champions
C3727,211,1,212248.4,3,3,4,10,Champions
C3728,718,1,174989.5,1,3,4,8,Loyal
C3729,134,1,125395.2,4,3,3,10,Champions
C373,491,2,144988.2,2,4,3,9,Loyal
C3730,139,1,4018.5,4,3,1,8,Loyal
C3731,261,1,104896.8,3,3,3,9,Loyal
C3732,139,1,111551.4,4,3,3,10,Champions
C3733,727,1,12966.75,1,3,1,5,At Risk
C3734,180,1,91744.0,4,3,3,10,Champions
C3735,297,1,27474.0,3,3,1,7,Potential Loyalist
C3736,353,1,249808.2,3,3,4,10,Champions
C3737,508,1,8143.0,2,3,1,6,Potential Loyalist
C3738,255,1,74079.9,3,3,2,8,Loyal
C3739,627,1,156362.6,1,3,3,7,Potential Loyalist
C374,713,1,123523.7,1,3,3,7,Potential Loyalist
C3740,169,1,151915.0,4,3,3,10,Champions
C3741,537,1,131567.25,2,3,3,8,Loyal
C3742,729,1,17433.9,1,3,1,5,At Risk
C3743,648,1,5693.0,1,3,1,5,At Risk
C3744,479,1,130515.75,2,3,3,8,Loyal
C3745,413,1,62747.0,2,3,2,7,Potential Loyalist
C3746,121,1,186270.3,4,3,4,11,Champions
C3747,145,1,10381.6,4,3,1,8,Loyal
C3748,265,1,25785.0,3,3,1,7,Potential Loyalist
C3749,82,1,48883.2,4,3,2,9,Loyal
C375,21,2,154420.9,4,4,3,11,Champions
C3750,632,1,122091.15,1,3,3,7,Potential Loyalist
C3751,20,1,70187.4,4,3,2,9,Loyal
C3752,448,1,131689.95,2,3,3,8,Loyal
C3753,409,1,345415.5,2,3,4,9,Loyal
C3754,674,1,136630.9,1,3,3,7,Potential Loyalist
C3755,327,2,427715.5,3,4,4,11,Champions
C3756,409,1,32954.0,2,3,1,6,Potential Loyalist
C3757,289,1,24044.5,3,3,1,7,Potential Loyalist
C3758,423,1,229986.2,2,3,4,9,Loyal
C3759,265,1,313508.0,3,3,4,10,Champions
C376,566,1,290885.0,1,3,4,8,Loyal
C3760,33,1,111379.5,4,3,3,10,Champions
C3761,723,1,242400.0,1,3,4,8,Loyal
C3762,211,1,20833.0,3,3,1,7,Potential Loyalist
C3763,48,1,198652.65,4,3,4,11,Champions
C3764,81,1,98150.0,4,3,3,10,Champions
C3765,409,1,234220.5,2,3,4,9,Loyal
C3766,427,1,14562.2,2,3,1,6,Potential Loyalist
C3767,623,1,173572.6,1,3,4,8,Loyal
C3768,289,1,3884.8,3,3,1,7,Potential Loyalist
C3769,261,1,46381.5,3,3,2,8,Loyal
C377,230,1,48430.4,3,3,2,8,Loyal
C3770,411,1,16509.1,2,3,1,6,Potential Loyalist
C3771,395,1,90961.2,2,3,3,8,Loyal
C3772,291,1,37916.0,3,3,1,7,Potential Loyalist
C3773,722,1,34171.7,1,3,1,5,At Risk
C3774,346,1,306571.5,3,3,4,10,Champions
C3775,687,1,917.7,1,3,1,5,At Risk
C3776,3,1,14281.7,4,3,1,8,Loyal
C3777,387,1,70353.0,2,3,2,7,Potential Loyalist
C3778,77,1,233172.0,4,3,4,11,Champions
C3779,692,1,49323.05,1,3,2,6,Potential Loyalist
C378,690,1,27343.85,1,3,1,5,At Risk
C3780,430,1,78052.0,2,3,2,7,Potential Loyalist
C3781,172,1,83497.5,4,3,2,9,Loyal
C3782,243,1,54064.0,3,3,2,8,Loyal
C3783,202,1,106966.4,3,3,3,9,Loyal
C3784,144,2,364381.9,4,4,4,12,Champions
C3785,414,2,115418.0,2,4,3,9,Loyal
C3786,707,1,154774.0,1,3,3,7,Potential Loyalist
C3787,263,1,205100.8,3,3,4,10,Champions
C3788,46,1,4313.75,4,3,1,8,Loyal
C3789,636,1,113893.6,1,3,3,7,Potential Loyalist
C379,61,1,101510.4,4,3,3,10,Champions
C3790,244,1,118864.0,3,3,3,9,Loyal
C3791,313,1,236877.75,3,3,4,10,Champions
C3792,712,1,257886.6,1,3,4,8,Loyal
C3793,211,1,84330.0,3,3,2,8,Loyal
C3794,656,1,111742.0,1,3,3,7,Potential Loyalist
C3795,456,1,30552.8,2,3,1,6,Potential Loyalist
C3796,624,1,166846.5,1,3,4,8,Loyal
C3797,682,1,254435.6,1,3,4,8,Loyal
C3798,136,1,151600.0,4,3,3,10,Champions
C3799,386,1,315335.0,2,3,4,9,Loyal
C38,165,1,135675.0,4,3,3,10,Champions
C380,246,1,63115.9,3,3,2,8,Loyal
C3800,614,1,64459.0,1,3,2,6,Potential Loyalist
C3801,624,1,2050.2,1,3,1,5,At Risk
C3802,642,1,80015.0,1,3,2,6,Potential Loyalist
C3803,715,1,116460.0,1,3,3,7,Potential Loyalist
C3804,687,1,123408.0,1,3,3,7,Potential Loyalist
C3805,274,1,65706.0,3,3,2,8,Loyal
C3806,711,1,316141.0,1,3,4,8,Loyal
C3807,601,1,86912.0,1,3,3,7,Potential Loyalist
C3808,476,1,39789.6,2,3,1,6,Potential Loyalist
C3809,202,1,29496.0,3,3,1,7,Potential Loyalist
C381,147,1,222616.35,4,3,4,11,Champions
C3810,325,1,85212.0,3,3,2,8,Loyal
C3811,79,1,84280.0,4,3,2,9,Loyal
C3812,408,1,10018.95,2,3,1,6,Potential Loyalist
C3813,105,1,174283.2,4,3,4,11,Champions
C3814,234,1,156422.4,3,3,3,9,Loyal
C3815,539,1,84267.2,2,3,2,7,Potential Loyalist
C3816,462,1,3161.7,2,3,1,6,Potential Loyalist
C3817,458,1,154392.0,2,3,3,8,Loyal
C3818,633,1,343630.0,1,3,4,8,Loyal
C3819,53,1,220442.75,4,3,4,11,Champions
C382,401,1,56383.9,2,3,2,7,Potential Loyalist
C3820,376,1,69189.0,2,3,2,7,Potential Loyalist
C3821,570,1,35237.0,1,3,1,5,At Risk
C3822,602,1,5916.0,1,3,1,5,At Risk
C3823,146,1,3350.4,4,3,1,8,Loyal
C3824,139,1,214153.2,4,3,4,11,Champions
C3825,76,1,35672.8,4,3,1,8,Loyal
C3826,675,1,71301.0,1,3,2,6,Potential Loyalist
C3827,433,1,187878.0,2,3,4,9,Loyal
C3828,224,1,73660.5,3,3,2,8,Loyal
C3829,137,1,70767.6,4,3,2,9,Loyal
C383,85,1,85024.0,4,3,2,9,Loyal
C3830,617,1,102676.0,1,3,3,7,Potential Loyalist
C3831,295,1,274725.0,3,3,4,10,Champions
C3832,67,1,128771.6,4,3,3,10,Champions
C3833,647,1,60989.0,1,3,2,6,Potential Loyalist
C3834,483,1,37356.8,2,3,1,6,Potential Loyalist
C3835,168,2,130784.3,4,4,3,11,Champions
C3836,435,1,59223.6,2,3,2,7,Potential Loyalist
C3837,297,1,58312.0,3,3,2,8,Loyal
C3838,556,1,149873.9,1,3,3,7,Potential Loyalist
C3839,224,1,152036.1,3,3,3,9,Loyal
C384,458,1,97529.0,2,3,3,8,Loyal
C3840,41,1,129052.1,4,3,3,10,Champions
C3841,204,1,33503.65,3,3,1,7,Potential Loyalist
C3842,193,1,228572.0,3,3,4,10,Champions
C3843,5,1,106240.0,4,3,3,10,Champions
C3844,39,2,131173.0,4,4,3,11,Champions
C3845,187,1,370956.0,3,3,4,10,Champions
C3846,508,1,282750.0,2,3,4,9,Loyal
C3847,609,1,58634.4,1,3,2,6,Potential Loyalist
C3848,469,1,20605.0,2,3,1,6,Potential Loyalist
C3849,397,1,71307.0,2,3,2,7,Potential Loyalist
C385,393,1,77064.0,2,3,2,7,Potential Loyalist
C3850,155,1,126948.6,4,3,3,10,Champions
C3851,716,1,55955.5,1,3,2,6,Potential Loyalist
C3852,58,1,14877.0,4,3,1,8,Loyal
C3853,4,1,121814.0,4,3,3,10,Champions
C3854,178,1,88794.6,4,3,3,10,Champions
C3855,505,1,131857.2,2,3,3,8,Loyal
C3856,610,1,912.0,1,3,1,5,At Risk
C3857,601,1,210667.25,1,3,4,8,Loyal
C3858,670,1,271354.5,1,3,4,8,Loyal
C3859,145,1,76038.0,4,3,2,9,Loyal
C386,713,1,139772.0,1,3,3,7,Potential Loyalist
C3860,96,2,62572.5,4,4,2,10,Champions
C3861,307,1,144557.7,3,3,3,9,Loyal
C3862,493,1,13377.0,2,3,1,6,Potential Loyalist
C3863,458,1,12432.1,2,3,1,6,Potential Loyalist
C3864,294,1,7631.1,3,3,1,7,Potential Loyalist
C3865,145,1,278617.5,4,3,4,11,Champions
C3866,639,1,226190.25,1,3,4,8,Loyal
C3867,436,1,74924.0,2,3,2,7,Potential Loyalist
C3868,41,1,62470.4,4,3,2,9,Loyal
C3869,629,1,61952.0,1,3,2,6,Potential Loyalist
C387,324,1,28317.6,3,3,1,7,Potential Loyalist
C3870,596,1,37200.0,1,3,1,5,At Risk
C3871,285,1,335565.0,3,3,4,10,Champions
C3872,566,1,47753.1,1,3,2,6,Potential Loyalist
C3873,260,1,144962.0,3,3,3,9,Loyal
C3874,676,1,214563.6,1,3,4,8,Loyal
C3875,52,1,29649.7,4,3,1,8,Loyal
C3876,557,1,178886.75,1,3,4,8,Loyal
C3877,7,1,190349.6,4,3,4,11,Champions
C3878,573,1,257014.8,1,3,4,8,Loyal
C3879,287,1,35901.9,3,3,1,7,Potential Loyalist
C388,571,1,54052.8,1,3,2,6,Potential Loyalist
C3880,619,1,24735.0,1,3,1,5,At Risk
C3881,61,1,77933.0,4,3,2,9,Loyal
C3882,702,1,190608.0,1,3,4,8,Loyal
C3883,456,1,199946.5,2,3,4,9,Loyal
C3884,261,1,28400.4,3,3,1,7,Potential Loyalist
C3885,699,1,149425.5,1,3,3,7,Potential Loyalist
C3886,587,1,11851.2,1,3,1,5,At Risk
C3887,203,1,193608.0,3,3,4,10,Champions
C3888,409,1,12774.6,2,3,1,6,Potential Loyalist
C3889,472,1,60652.0,2,3,2,7,Potential Loyalist
C389,329,1,55335.0,3,3,2,8,Loyal
C3890,214,1,275673.6,3,3,4,10,Champions
C3891,504,1,49958.4,2,3,2,7,Potential Loyalist
C3892,336,1,1139.2,3,3,1,7,Potential Loyalist
C3893,248,1,162208.8,3,3,4,10,Champions
C3894,228,1,104490.0,3,3,3,9,Loyal
C3895,132,1,231740.0,4,3,4,11,Champions
C3896,557,1,36402.1,1,3,1,5,At Risk
C3897,677,1,109029.6,1,3,3,7,Potential Loyalist
C3898,411,1,106165.0,2,3,3,8,Loyal
C3899,14,1,109481.7,4,3,3,10,Champions
C39,162,1,288900.0,4,3,4,11,Champions
C390,215,1,162521.6,3,3,4,10,Champions
C3900,53,1,94771.05,4,3,3,10,Champions
C3901,532,1,181640.0,2,3,4,9,Loyal
C3902,155,1,9384.3,4,3,1,8,Loyal
C3903,300,1,77463.0,3,3,2,8,Loyal
C3904,694,1,90197.75,1,3,3,7,Potential Loyalist
C3905,124,1,44480.0,4,3,2,9,Loyal
C3906,25,1,29842.0,4,3,1,8,Loyal
C3907,625,1,56888.0,1,3,2,6,Potential Loyalist
C3908,350,1,45513.0,3,3,2,8,Loyal
C3909,15,1,75081.6,4,3,2,9,Loyal
C391,135,1,169108.35,4,3,4,11,Champions
C3910,214,1,74662.3,3,3,2,8,Loyal
C3911,201,1,15722.0,3,3,1,7,Potential Loyalist
C3912,486,1,130842.0,2,3,3,8,Loyal
C3913,385,1,215890.0,2,3,4,9,Loyal
C3914,226,1,105320.0,3,3,3,9,Loyal
C3915,561,1,100686.75,1,3,3,7,Potential Loyalist
C3916,380,1,61992.0,2,3,2,7,Potential Loyalist
C3917,74,1,250629.0,4,3,4,11,Champions
C3918,54,1,217429.35,4,3,4,11,Champions
C3919,656,1,71644.5,1,3,2,6,Potential Loyalist
C392,649,1,40734.4,1,3,1,5,At Risk
C3920,121,1,223924.5,4,3,4,11,Champions
C3921,180,1,25202.5,4,3,1,8,Loyal
C3922,458,1,82504.4,2,3,2,7,Potential Loyalist
C3923,297,1,135137.5,3,3,3,9,Loyal
C3924,573,1,140517.6,1,3,3,7,Potential Loyalist
C3925,316,1,179721.0,3,3,4,10,Champions
C3926,313,1,27307.95,3,3,1,7,Potential Loyalist
C3927,620,1,67413.5,1,3,2,6,Potential Loyalist
C3928,254,1,135218.0,3,3,3,9,Loyal
C3929,362,1,22466.35,3,3,1,7,Potential Loyalist
C393,685,1,72086.0,1,3,2,6,Potential Loyalist
C3930,393,1,252507.8,2,3,4,9,Loyal
C3931,535,1,116686.6,2,3,3,8,Loyal
C3932,287,1,180022.5,3,3,4,10,Champions
C3933,396,1,268260.0,2,3,4,9,Loyal
C3934,481,1,47464.0,2,3,2,7,Potential Loyalist
C3935,194,1,44824.8,3,3,2,8,Loyal
C3936,702,1,8587.8,1,3,1,5,At Risk
C3937,621,1,50135.3,1,3,2,6,Potential Loyalist
C3938,439,1,158372.0,2,3,3,8,Loyal
C3939,96,1,53870.4,4,3,2,9,Loyal
C394,299,1,226320.0,3,3,4,10,Champions
C3940,138,1,134650.8,4,3,3,10,Champions
C3941,306,1,123675.0,3,3,3,9,Loyal
C3942,298,1,6745.0,3,3,1,7,Potential Loyalist
C3943,88,1,310972.0,4,3,4,11,Champions
C3944,480,1,26023.5,2,3,1,6,Potential Loyalist
C3945,643,1,77233.6,1,3,2,6,Potential Loyalist
C3946,509,1,14101.5,2,3,1,6,Potential Loyalist
C3947,237,1,43728.0,3,3,2,8,Loyal
C3948,177,1,110988.8,4,3,3,10,Champions
C3949,658,1,180513.9,1,3,4,8,Loyal
C395,627,1,13060.8,1,3,1,5,At Risk
C3950,269,1,112759.3,3,3,3,9,Loyal
C3951,320,1,264862.8,3,3,4,10,Champions
C3952,169,1,248410.75,4,3,4,11,Champions
C3953,75,1,61263.9,4,3,2,9,Loyal
C3954,515,1,39994.2,2,3,1,6,Potential Loyalist
C3955,581,1,93316.6,1,3,3,7,Potential Loyalist
C3956,83,1,8521.5,4,3,1,8,Loyal
C3957,318,1,64516.5,3,3,2,8,Loyal
C3958,251,1,143072.0,3,3,3,9,Loyal
C3959,688,1,111379.5,1,3,3,7,Potential Loyalist
C396,2,1,6863.75,4,3,1,8,Loyal
C3960,286,1,51713.0,3,3,2,8,Loyal
C3961,294,1,5632.95,3,3,1,7,Potential Loyalist
C3962,621,1,133172.0,1,3,3,7,Potential Loyalist
C3963,14,1,162634.75,4,3,4,11,Champions
C3964,558,1,219096.6,1,3,4,8,Loyal
C3965,382,1,236670.0,2,3,4,9,Loyal
C3966,107,1,187848.3,4,3,4,11,Champions
C3967,547,1,120637.65,1,3,3,7,Potential Loyalist
C3968,44,1,270461.2,4,3,4,11,Champions
C3969,689,1,60700.8,1,3,2,6,Potential Loyalist
C397,413,1,44778.25,2,3,2,7,Potential Loyalist
C3970,725,1,119548.0,1,3,3,7,Potential Loyalist
C3971,384,1,109884.8,2,3,3,8,Loyal
C3972,17,1,81488.0,4,3,2,9,Loyal
C3973,81,1,19969.2,4,3,1,8,Loyal
C3974,484,1,252531.6,2,3,4,9,Loyal
C3975,254,1,25789.5,3,3,1,7,Potential Loyalist
C3976,316,1,18284.4,3,3,1,7,Potential Loyalist
C3977,454,1,34173.4,2,3,1,6,Potential Loyalist
C3978,271,1,110394.6,3,3,3,9,Loyal
C3979,419,1,13618.0,2,3,1,6,Potential Loyalist
C398,686,1,102839.8,1,3,3,7,Potential Loyalist
C3980,266,1,52886.15,3,3,2,8,Loyal
C3981,125,1,54015.3,4,3,2,9,Loyal
C3982,723,1,6158.7,1,3,1,5,At Risk
C3983,524,1,33485.0,2,3,1,6,Potential Loyalist
C3984,66,1,1063.8,4,3,1,8,Loyal
C3985,287,1,320278.25,3,3,4,10,Champions
C3986,196,1,126495.0,3,3,3,9,Loyal
C3987,124,1,35673.0,4,3,1,8,Loyal
C3988,615,1,147071.25,1,3,3,7,Potential Loyalist
C3989,516,1,39185.6,2,3,1,6,Potential Loyalist
C399,469,1,52535.0,2,3,2,7,Potential Loyalist
C3990,98,1,73444.5,4,3,2,9,Loyal
C3991,371,1,46429.0,2,3,2,7,Potential Loyalist
C3992,298,1,59258.4,3,3,2,8,Loyal
C3993,590,1,15855.9,1,3,1,5,At Risk
C3994,447,1,95987.2,2,3,3,8,Loyal
C3995,707,1,68380.2,1,3,2,6,Potential Loyalist
C3996,601,1,271426.5,1,3,4,8,Loyal
C3997,472,1,249152.0,2,3,4,9,Loyal
C3998,586,1,175618.5,1,3,4,8,Loyal
C3999,140,1,179280.0,4,3,4,11,Champions
C4,286,1,350240.0,3,3,4,10,Champions
C40,32,1,196779.25,4,3,4,11,Champions
C400,431,1,39865.8,2,3,1,6,Potential Loyalist
C4000,612,1,100322.0,1,3,3,7,Potential Loyalist
C4001,402,1,7971.3,2,3,1,6,Potential Loyalist
C4002,347,1,56527.0,3,3,2,8,Loyal
C4003,190,2,315860.0,3,4,4,11,Champions
C4004,460,2,166751.0,2,4,4,10,Champions
C4005,199,1,43376.0,3,3,2,8,Loyal
C4006,76,1,97131.0,4,3,3,10,Champions
C4007,124,1,166480.0,4,3,4,11,Champions
C4008,522,2,366957.3,2,4,4,10,Champions
C4009,511,1,96384.0,2,3,3,8,Loyal
C401,60,1,236034.0,4,3,4,11,Champions
C4010,647,1,268348.4,1,3,4,8,Loyal
C4011,346,1,69007.05,3,3,2,8,Loyal
C4012,205,1,19192.0,3,3,1,7,Potential Loyalist
C4013,600,1,166833.0,1,3,4,8,Loyal
C4014,31,1,47052.9,4,3,2,9,Loyal
C4015,332,1,89892.8,3,3,3,9,Loyal
C4016,249,1,220623.25,3,3,4,10,Champions
C4017,203,1,211744.0,3,3,4,10,Champions
C4018,351,1,60329.6,3,3,2,8,Loyal
C4019,695,1,51816.0,1,3,2,6,Potential Loyalist
C402,250,1,37181.0,3,3,1,7,Potential Loyalist
C4020,484,1,141877.75,2,3,3,8,Loyal
C4021,323,1,90984.0,3,3,3,9,Loyal
C4022,290,1,85816.0,3,3,2,8,Loyal
C4023,145,1,245318.4,4,3,4,11,Champions
C4024,172,1,137193.3,4,3,3,10,Champions
C4025,526,1,81550.8,2,3,2,7,Potential Loyalist
C4026,422,1,233160.0,2,3,4,9,Loyal
C4027,441,1,56456.0,2,3,2,7,Potential Loyalist
C4028,11,1,110790.0,4,3,3,10,Champions
C4029,167,1,145726.2,4,3,3,10,Champions
C403,315,1,45148.8,3,3,2,8,Loyal
C4030,254,1,47648.0,3,3,2,8,Loyal
C4031,110,1,217328.0,4,3,4,11,Champions
C4032,538,1,216444.0,2,3,4,9,Loyal
C4033,690,1,120691.8,1,3,3,7,Potential Loyalist
C4034,189,1,58497.2,3,3,2,8,Loyal
C4035,41,1,118834.0,4,3,3,10,Champions
C4036,276,1,50027.2,3,3,2,8,Loyal
C4037,125,1,26825.6,4,3,1,8,Loyal
C4038,64,1,179933.8,4,3,4,11,Champions
C4039,191,1,17479.8,3,3,1,7,Potential Loyalist
C404,513,1,37210.0,2,3,1,6,Potential Loyalist
C4040,663,1,62171.0,1,3,2,6,Potential Loyalist
C4041,48,1,265016.0,4,3,4,11,Champions
C4042,126,1,202214.4,4,3,4,11,Champions
C4043,337,1,42935.4,3,3,2,8,Loyal
C4044,297,1,97430.4,3,3,3,9,Loyal
C4045,31,1,52781.0,4,3,2,9,Loyal
C4046,134,2,48197.8,4,4,2,10,Champions
C4047,111,1,4671.6,4,3,1,8,Loyal
C4048,20,1,59304.0,4,3,2,9,Loyal
C4049,350,1,154557.0,3,3,3,9,Loyal
C405,157,2,72882.0,4,4,2,10,Champions
C4050,674,1,106306.95,1,3,3,7,Potential Loyalist
C4051,280,1,52246.8,3,3,2,8,Loyal
C4052,333,1,280922.6,3,3,4,10,Champions
C4053,602,1,188123.75,1,3,4,8,Loyal
C4054,417,1,33288.0,2,3,1,6,Potential Loyalist
C4055,222,1,243113.6,3,3,4,10,Champions
C4056,655,1,7817.0,1,3,1,5,At Risk
C4057,278,1,333200.0,3,3,4,10,Champions
C4058,262,1,52744.5,3,3,2,8,Loyal
C4059,544,1,51290.0,1,3,2,6,Potential Loyalist
C406,198,1,60169.2,3,3,2,8,Loyal
C4060,183,1,42902.0,4,3,2,9,Loyal
C4061,191,1,33125.0,3,3,1,7,Potential Loyalist
C4062,486,1,112394.0,2,3,3,8,Loyal
C4063,152,1,20244.0,4,3,1,8,Loyal
C4064,509,1,203232.0,2,3,4,9,Loyal
C4065,56,1,47757.6,4,3,2,9,Loyal
C4066,582,1,27990.8,1,3,1,5,At Risk
C4067,377,1,105605.8,2,3,3,8,Loyal
C4068,251,1,164844.0,3,3,4,10,Champions
C4069,722,1,232402.5,1,3,4,8,Loyal
C407,261,1,63299.2,3,3,2,8,Loyal
C4070,168,1,53337.6,4,3,2,9,Loyal
C4071,684,1,134037.0,1,3,3,7,Potential Loyalist
C4072,319,1,196108.6,3,3,4,10,Champions
C4073,546,1,11433.6,1,3,1,5,At Risk
C4074,390,1,146682.9,2,3,3,8,Loyal
C4075,60,1,199049.4,4,3,4,11,Champions
C4076,33,1,87711.6,4,3,3,10,Champions
C4077,34,1,54989.8,4,3,2,9,Loyal
C4078,284,1,10346.45,3,3,1,7,Potential Loyalist
C4079,678,1,157403.0,1,3,3,7,Potential Loyalist
C408,193,1,63783.0,3,3,2,8,Loyal
C4080,126,2,60466.600000000006,4,4,2,10,Champions
C4081,222,1,51148.8,3,3,2,8,Loyal
C4082,526,1,79429.5,2,3,2,7,Potential Loyalist
C4083,463,1,318546.0,2,3,4,9,Loyal
C4084,73,1,164195.0,4,3,4,11,Champions
